School ID,Name,Address,,,,
8727,"St Dominic's Primary, Innaloo WA","95 Beatrice Street, WA, INNALOO, Australia 6018",,,,
8728,Paeroa Central School,"6 Wood Street, Paeroa, Paeroa, New Zealand 3500",,,,
8729,COLEG MENAI,"., Gwynedd, LLANGEFNI, United Kingdom LL77 7HY",,,,
8730,Henderson North School,"14 Norval Road, West Auckland, Henderson, New Zealand 0610",,,,
8731,Pigeon Mountain School,"22, Wells Road, Auckland, Bucklands Beach, New Zealand 2012",,,,
8732,Rynfield Primary,"Malherbe Street, Gauteng, Benoni, South Africa 1501",,,,
8733,"St Patrick's Primary, Fremantle WA","2 Point Street, WA, FREMANTLE, Australia 6160",,,,
8734,"Quinns Beach Primary, Quinns Rocks WA","5 James Cook Avenue, WA, QUINNS ROCKS, Australia 6030",,,,
8735,Waikerie Primary School SA,"23 Coombe Terrace, SA, WAIKERIE, Australia 5330",,,,
8736,Freyberg High School,"Freyberg Street, Palmerston North, Roslyn, New Zealand 4414",,,,
8737,Palmerston North Adventist Christian School,"25 Snelson Street, Palmerston North, West End, New Zealand 4410",,,,
8738,Fairlie Primary School,"21 School Road, Fairlie, Fairlie, New Zealand 7925",,,,
8739,Bunnythorpe School,"Baring Street, Bunnythorpe, Bunnythorpe, New Zealand 4168",,,,
8740,Blockhouse Bay Primary School,"597 blockhouse Bay road, Auckland, Blockhouse Bay, New Zealand 0600",,,,
8741,The Aconbury Center,"Ross Rd, ., Hereford, Comoros HR27RL",,,,
8742,Gate Pa School,"900 Cameron Road, Tauranga, Gate Pa, New Zealand 3112",,,,
8743,St Mary MacKillop Catholic School,"12 McNaught Ave, Auckland, Mangere, New Zealand 2024",,,,
8744,veritas college,"Nestor road, Gauteng, springs, South Africa 1559",,,,
8745,Central Takaka School,"44 Central Takaka Rd, Golden Bay, Takaka, New Zealand 7183",,,,
8746,Cambridge East School,"Williams Street, Cambridge, Cambridge, New Zealand 3434",,,,
8747,Drummoyne Public School NSW,"Rawson Avenue, NSW, DRUMMOYNE, Australia 2047",,,,
8748,North Adelaide Primary SA,"62-80 Tynte st, SA, North Adelaide, Australia 5006",,,,
8749,Waitaha School,"221 kirk Road, Christchurch, Templeton, New Zealand 7678",,,,
8750,"Holy Cross School, Miramar","2 Athens St, Wellington, Miramar, New Zealand 6022",,,,
8751,"Woodlinks State School, Collingwood Park QLD","64 Bassili Dr, QLD, Collingwood Park, Australia 4301",,,,
8752,Rawhitiroa School,"596 Rawhitiroa Road, Eltham, Eltham, New Zealand 4398",,,,
8753,"St Mark's Church School, Mount Victoria","13 Dufferin Street, Wellington, Mt Victoria, New Zealand 6242",,,,
8754,Abbotts College Pretoria,"Pony Street no 1, Gauteng, Pretoria, South Africa 0010",,,,
8755,"Christ the King Catholic School, Owairaka","288 Richardson Rd, Auckland, Mt Roskill, New Zealand 1041",,,,
8756,Waiheke Primary School,"26, Sea View Road, Auckland, Waiheke Island, New Zealand 1081",,,,
8757,Ahuroa School,"1349 Ahuroa Road, Auckland, Warkworth, New Zealand 0981",,,,
8758,H.T.S. Bellville,"c/o Strand and College road  Labiance, Western Cape, Bellville, South Africa 7530",,,,
8759,Bridgewater Primary School,"Bridgewater Street, ., Little Hulton, United Kingdom M389WD",,,,
8760,Epping Public School NSW,"2-16 Norfolk Road, NSW, EPPING, Australia 2121",,,,
8761,Pirinoa School,"2782 Lake Ferry Road, Featherston, Featherston, New Zealand 5772",,,,
8762,AWE Sept intake 2014,"., ., ., UK .",,,,
8763,Magheralough P S,"48 Magheralough RD, Trillick, BT783SZ, Co. Tyrone, Oman .",,,,
8764,Wallacetown School,"34 Mauchline Street, Invercargill, Invercargill, New Zealand 9816",,,,
8765,"Lansdowne Crescent Primary, Hobart West TAS","15 Gourlay Street, TAS, HOBART WEST, Australia 7000",,,,
8766,Anchorage Park Primary School,"1 Swan Crescent, Auckland, Pakuranga, New Zealand 2010",,,,
8767,"Landsdale Gardens Adventist School, Landsdale WA","77 Queensway Road, WA, LANDSDALE, Australia 6065",,,,
8768,UKTI,"1 Hylton Park, Sunderland, Wessington Way, UK SR53HD",,,,
8769,Leeds Swahili Learning Centre,"66 Haslewood Green, Leeds, ., United Kingdom LS97RF",,,,
8770,Esperance Primary WA,"34 Andrew Street, WA, ESPERANCE, Australia 6450",,,,
8771,St Virgil's College (Junior) Hobart TAS,"102 Patrick Street, TAS, HOBART, Australia 7000",,,,
8772,Woodbridge Primary WA,"10 Archer Street, WA, Woodbridge, Australia 6056",,,,
8773,"Illaroo Road Public School, Nowra NSW","103 Illaroo Road, NSW, NOWRA, Australia 2541",,,,
8775,Freshfield Primary School,"Watchyard lane, Merseyside, Liverpool, United Kingdom L373JT",,,,
8776,"Westmount School, National","37 Miller Road, Auckland, Mangere Bridge, New Zealand 2022",,,,
8777,Westering High School,"Parpenkuil Street, Eastern Cape, Westering Port Elizabeth, South Africa 6015",,,,
8778,Pine Ridge High School,"P O Box 612, Mpumalanga, Witbank, South Africa 1035",,,,
8779,Prospect Primary,"Pointdexter Road, Cayman Islands, Grand Cayman, UK .",,,,
8780,Gale Home School,"11 Bull Bridge Mead,, BA229RL, Dorset, UK .",,,,
8781,"St Lukes Junior School, Bayview NSW","1977 Pittwater Road, NSW, BAYVIEW, Australia 2104",,,,
8782,Foxes Fields School,"Selbourne Place, TA24 5TY, Mindehead, UK .",,,,
8783,"Mount Ridley P-12 College, Craigieburn VIC","2-30 Hampton Street, VIC, Craigieburn, Australia 3064",,,,
8784,East End Primary,"17 Eastland Drive East End Grand Cayman, Cayman Islands, East End, Cayman Islands KY1-1204",,,,
8785,"St Anthony's Primary, Marsfield NSW","Cnr Balaclava & Agincourt Roads, NSW, Marsfield, Australia 2122",,,,
8786,"St Joseph's Primary School, Malvern VIC","Stanhope Street, VIC, Malvern, Australia 3144",,,,
8787,WARREN PRIMARY SCHOOL,"Gilbert Road, , GRAYS, United Kingdom RM16 6NB",,,,
8788,TKKM o Te Ara Whanui,"11-27 Victoria Street, Lower Hutt, Alicetown, New Zealand 5045",,,,
8789,"Sherwood Primary School, Aukland","40 Sartors Avenue, Auckland, Browns Bay, New Zealand 1310",,,,
8790,Pacific Pines State School QLD,"Santa Isobela Boulevard, QLD, PACIFIC PINES, Australia 4211",,,,
8791,"Holy Trinity Primary, Eltham North VIC","94 Weidlich Road, VIC, Eltham North, Australia 3095",,,,
8792,BULWELL ACADEMY,"Squires Avenue, *, NOTTINGHAM, United Kingdom NG6 8HG",,,,
8793,Mannion Home School,"., ., ., UK .",,,,
8794,Bulwell Academy,"Bulwell Academy, Notts, Bulwell, UK NG68HG",,,,
8795,Bradford School,"42A Bradford Street, Dunedin, Bradford, New Zealand 9011",,,,
8796,"St Monica's Primary, Footscray VIC","2 Wingfield Street, VIC, FOOTSCRAY, Australia 3011",,,,
8797,Thornbury School,"28 Muriel Street, Riverton, Riverton, New Zealand 9883",,,,
8798,"Burdekin Christian College, Ayr QLD","2-12 Melbourne Street, QLD, AYR, Australia 4807",,,,
8799,Kingslea School,"40 Elliot Street, Dunedin, Anderson's Bay, New Zealand 9013",,,,
8800,Woodford House,"Iona Road, Havelock North, Havelock North, New Zealand 4157",,,,
8801,Otamarakau School,"2216 Old Coach Road, Te Puke, Te Puke, New Zealand 3186",,,,
8802,Havelock North High School,"Te Mata Rd, Havelock North, Havelock North, New Zealand 4130",,,,
8803,"Te Mata School, Havelock North","7 Nimon Street, Havelock North, Havelock North, New Zealand 4130",,,,
8804,Chenies School,"chenies Village, Herts, Nr Rickmansworth, UK WD36ER",,,,
8805,Philip Elliott Consultancy,"Flat 2 Artists Court, , London, United Kingdom N1 6PG",,,,
8806,Bullers Wood School,"St Niclas Lane, Chislehurst, Logs Hill, UK BR75LJ",,,,
8807,Kelston Intermediate School,"Vanguard Road, Auckland, Kelston, New Zealand 0612",,,,
8808,Hillcrest High School,"40 Ridge Rd, KwaZulu-Natal, Hillcrest, South Africa 3610",,,,
8809,James Hargest College,"6 Layard St, Invercargill, Rosedale, New Zealand 9810",,,,
8810,Gisborne Intermediate,"Roebuck Road, Gisborne, Gisborne, New Zealand 4010",,,,
8811,Nhulunbuy Christian College (T-10) NT,"Eugenia Ave, NT, Nhulunbuy, Australia 0880",,,,
8812,Durban Senior Girls' College,"586 Musgrave Road, KwaZulu-Natal, Durban, South Africa 4001",,,,
8813,"St Benedict's Primary School, Narrabundah ACT","Tallara Parkway, ACT, NARRABUNDAH, Australia 2604",,,,
8814,Rudgwick Primary School,"Tates Way, RH123HW, Horsham, UK .",,,,
8815,Meadowbank School,"Waiatarua Road, Auckland, Meadowbank, New Zealand 1050",,,,
8816,Iona College,"42 Lucknow Raod, Hawkes Bay, Havelock North, New Zealand 4157",,,,
8817,Orbost Primary School VIC,"Ruskin Street, VIC, ORBOST, Australia 3888",,,,
8818,Elwood Primary VIC,"45 Scott Street, VIC, ELWOOD, Australia 3184",,,,
8819,"Brunswick South Primary, Brunswick East VIC","56 Brunswick Road, VIC, BRUNSWICK EAST, Australia 3057",,,,
8820,Holy Family Catholic Primary School,"Lytham Road, Lancs, Warton, UK PR41AH",,,,
8821,THE RISE SCHOOL,"Browells Lane, LONDON, FELTHAM, United Kingdom TW13 7EF",,,,
8822,Yildiz Tutoring,"6 Lark Street, Haworth, BD228JE, West Yorks, United Kingdom .",,,,
8823,Abbotts College Northcliff,"280 Pendoring Avenue, Gauteng, Northcliff Ext 2, South Africa 2115",,,,
8824,Kingsway High School,"P/BagX20007, KwaZulu-Natal, Amanzimtoti, South Africa 4125",,,,
8825,Trafalgar Primary School VIC,"84 School Road, VIC, TRAFALGAR, Australia 3824",,,,
8826,Mataranka Primary School NT,"Roper Terrace, NT, MATARANKA, Australia 0852",,,,
8827,Burwood East Primary School VIC,"Cnr Blackburn & Highbury rds, VIC, Burwood East, Australia 3151",,,,
8828,Oldham Tuition Centre,"First Floor Innovation House, ., OLDHAM, United Kingdom OL4 1FN",,,,
8829,"St Bernadette's School, Forbury","16 Forbury Rd, Dunedin, Forbury, New Zealand 9012",,,,
8830,Priory Lane Community School,"Scunthorpe, DN171HE, North Lincolnshire, United States .",,,,
8831,Newcastle Bridges School,"c/o Kenton College, ., Newcastle upon Tyne, United Kingdom NE3 3RU",,,,
8832,TKKM o Te Rawhiti Roa,"42 Vinegar Hill Road, Northland, Whangarei, New Zealand 0110",,,,
8833,"St Anthony's School, Kedron QLD","121 Somerset Road, QLD, KEDRON, Australia 4031",,,,
8834,Ewing Tutoring,"., ., ., UK .",,,,
8835,Tregonwell Academy,"Throop Campus, Bournemouth, Throop Rd, UK BH80LN",,,,
8836,"Caulfield Grammar School, Malvern VIC","5 Willoby Avenue, VIC, Glen Iris, Australia 3146",,,,
8837,Berea Primary School,"corner of Bruce and Beatrice Streets, Gauteng, Johannesburg, South Africa 2038",,,,
8838,Hobsonville Point Primary School,"18 De Havilland Road, Hobsonville Point, Hobsonville Point, New Zealand 0657",,,,
8839,Marton School,"Hereford Street, Marton, Marton, New Zealand 4710",,,,
8840,Elizabeth Vale Primary SA,"Rollison Road, SA, ELIZABETH VALE, Australia 5112",,,,
8841,First Class Learning Portishead,"Folk Hall, Somerset, BRISTOL, United Kingdom BS20 6PR",,,,
8842,First Class Learning Kidderminster,"Townsend Works, ., Kidderminster, United Kingdom DY11 5DF",,,,
8843,First Class Learning Crawley,"St Paul\'s Methodist Church, West Sussex, CRAWLEY, United Kingdom RH10 8ER",,,,
8844,First Class Learning Plumstead Common,"Ascension Church, ., London, United Kingdom SE18 2SG",,,,
8845,First Class Learning Sutton,"Thomas Wall Centre, Surrey, Sutton, United Kingdom SM1 4DP",,,,
8846,First Class Learning Ashford,"Ashford Methodist Church, Middlesex, Ashford, United Kingdom TW15 2QR",,,,
8847,First Class Learning High Wycombe,"The Disraeli School, Bucks, High Wycombe, United Kingdom HP13 5JS",,,,
8848,LEARNEX LTD,"1-4 The Parade, , ILFORD, United Kingdom IG2 7HT",,,,
8849,"St Augustine's Parish School, Salisbury SA","25 Commercial Road, SA, SALISBURY, Australia 5108",,,,
8850,"Stella Maris Parish School, Seacombe Gardens SA","1 Mulga Street, SA, SEACOMBE GARDENS, Australia 5047",,,,
8851,"Geographe Primary, Busselton WA","Lot 153 Clydebank Avenue, WA, BUSSELTON, Australia 6280",,,,
8852,Union Island Secondary School,"Ashton, St. Vincent and the Grenadines, Clifton, St. Vincent and the Grenadines VC0470",,,,
8853,"Loreto Primary, Nedlands WA","69 Webster Street, WA, NEDLANDS, Australia 6009",,,,
8854,"St James School, Palmerston North","304 Albert Street, Palmerston North, Hokowhitu, New Zealand 4470",,,,
8855,XP SCHOOL,"KEEPMOAT STADIUM, South Yorkshire, DONCASTER, United Kingdom DN4 5JW",,,,
8856,Sassafras Primary VIC,"Main Road, VIC, SASSAFRAS, Australia 3787",,,,
8857,Yowie Bay Public School NSW,"Wonga Road, NSW, YOWIE BAY, Australia 2228",,,,
8858,Manus Island Regional Processing Centre INTL,"TBA, ACT, MANUS ISLAND, Australia 00000",,,,
8859,ST. BRIGIDS RC JUNIOR & INFANT SCHOOL,"Frankley Beeches Road, West Midlands, BIRMINGHAM, United Kingdom B31 5AB",,,,
8860,Trevor Headley BDF - Monthly,"Bridgetown, St. Michael, Bridgetown, Barbados 00000",,,,
8861,Wellesley College,"Days Bay, Wellington, Eastbourne, New Zealand 5013",,,,
8862,"Yarralin Primary, Katherine NT","Yarralin via, NT, KATHERINE, Australia 0852",,,,
8863,"Star of the Sea Primary, Cleveland QLD","53 Passage Street, QLD, CLEVELAND, Australia 4163",,,,
8864,Peterborough Primary SA,"75 Bridges Street, SA, PETERBOROUGH, Australia 5422",,,,
8865,Grange First School,"Norham Road, Newcastle Upon Tyne, Gosforth, United Kingdom NE32NP",,,,
8866,AWE Nov 2014,"., ., ., USA .",,,,
8867,"Northside Montessori, Turramurra NSW","42 Bobbin Head Road, NSW, TURRAMURRA, Australia 2074",,,,
8868,Westmount Westcoast,"41-45 Haselden street ., westport, Westport, New Zealand 7825",,,,
8869,Floreat Park Primary WA,"38 Chandler Ave, WA, Floreat, Australia 6014",,,,
8870,ALBERT PRIMARY SCHOOL & NURSERY UNIT,"Albert Road, South Glamorgan, PENARTH, United Kingdom CF64 1BX",,,,
8871,Ryde Academy,"Pell Lane, Isle Of Wight, RYDE, United Kingdom PO33 3LN",,,,
8872,Norton Community Primary,"Maple Drive, North Yorkshire, SCARBOROUGH, United Kingdom YO12 6LP",,,,
8873,Mataroa School,"30 Rongoiti Road, Taihape, Mataroa, New Zealand 4791",,,,
8874,Dorrigo Public School NSW,"Hickory Street, NSW, DORRIGO, Australia 2453",,,,
8875,Amiens State School QLD,"1337 Amiens Road, QLD, AMIENS, Australia 4352",,,,
8876,OLD BUCKENHAM HALL SCHOOL,"Brettenham, ., IPSWICH, United Kingdom IP7 7PH",,,,
8877,Morrinsville College,"Alexandra Street, Morrinsville, Morrinsville, New Zealand 3300",,,,
8878,"Hope Christian College, Roelands WA","21 Government Rd, WA, ROELANDS, Australia 6226",,,,
8879,"St Brendan's Primary, Moorooka QLD","3 Hawtree Street, QLD, MOOROOKA, Australia 4105",,,,
8880,Forbes Public School NSW,"Cnr Browne Rd & Lachlan Street, NSW, FORBES, Australia 2871",,,,
8881,"St Bernadette's Primary, Ivanhoe West VIC","53 Stanley Street, VIC, IVANHOE WEST, Australia 3079",,,,
8882,Kaimai School,"Main Road, Tauranga, Kaimai, New Zealand 3171",,,,
8883,Forestville Public School NSW,"11 Melwood Avenue, NSW, Forestville, Australia 2087",,,,
8884,Myers Home School,"., ., ., United States .",,,,
8885,Wallsend Public School NSW,"Martindale Streer, NSW, WALLSEND, Australia 2287",,,,
8886,Blackalls Park Public School NSW,"43-45 Charles Street, NSW, BLACKALLS PARK, Australia 2283",,,,
8887,Heathrow Aviation Engineering UTC,"1st Floor Clearview House, Northwood, 201 Pinner Road, United Kingdom HA61BX",,,,
8888,Dudley Public School NSW,"124 Ocean Street, NSW, DUDLEY, Australia 2290",,,,
8889,"Laramba School, Alice Springs NT","Napperby Station via, NT, ALICE SPRINGS, Hong Kong 0872",,,,
8890,"Kin Kora State School, Gladstone QLD","41 Hibiscus Avenue, QLD, GLADSTONE, Australia 4680",,,,
8891,Portsmouth Academy for Girls,"59 St. Marys Road, Hampshire, PORTSMOUTH, United Kingdom PO1 5PF",,,,
8892,Smart Start Tuition,"., ., ., United Kingdom .",,,,
8893,"St Joseph the Worker Primary, Reservoir North VIC","79 Wilson Boulevard, VIC, RESERVOIR NORTH, Australia 3073",,,,
8894,Mercury Bay Area School,"Mercury Bay Area School, Whitianga, Whitianga, New Zealand 3510",,,,
8895,Manutuke School,"59 Waingake Road, Gisborne, Manutuke, New Zealand 4053",,,,
8896,Fairfield Primary School,"89 MacArthur St, Levin, levin, New Zealand 5510",,,,
8897,Fairfield Intermediate School,"Clarkin RD, Hamilton, Fairfield, New Zealand 328",,,,
8898,AWE December 2014,"., ., ., UK .",,,,
8899,Karamu High School,"Windsor Ave, Hastings, Parkvale, New Zealand 4120",,,,
8900,KIP MCGRATH EDUCATION CENTRE,"143, Kent, GRAVESEND, United Kingdom DA12 1JF",,,,
8901,Lytton High School,"Nelson Rd,, Gisborne, Riverdale, New Zealand 4010",,,,
8903,Hampton College,"Hampton College, Peterborough, Hampton, United Kingdom PE78BF",,,,
8906,SWAFFIELD PRIMARY SCHOOL,"St. Ann\'s Hill, Greater London, LONDON, United Kingdom SW18 2SA",,,,
8907,"Calrossy Primary, Tamworth NSW","242 Moore Creek Road, NSW, Tamworth, Australia 2340",,,,
8909,BRENTSIDE HIGH SCHOOL,"Greenford Avenue, Greater London, LONDON, United Kingdom W7 1JJ",,,,
8910,Fineview Academy,"6 Pinelands Close, London, Blackheath, United Kingdom SE37TF",,,,
8911,Napier Boys High School,"Chambers St, Napier, Napier South, New Zealand 4110",,,,
8912,"Kumon Education Centre, Castle Hill NSW","Terminus St, NSW, Castle Hill, Australia 2154",,,,
8913,Legacy Guardian,"PO Box 13332, OR, Salem, OR, Australia 97309",,,,
8914,Port Royal Primary School,"6 Church Road, , Southampton Parish, Bermuda SN 01",,,,
8915,Adventure School,"Longitude Place, Porirua, Whitby, New Zealand 5024",,,,
8916,EXETER ROAD PRIMARY SCHOOL,"41 Exeter Road, Devon, EXMOUTH, United Kingdom EX8 1PU",,,,
8917,ISLE OF PORTLAND ALDRIDGE COMMUNITY ACADEMY,"Weston Road, Dorset, PORTLAND, United Kingdom DT5 2RS",,,,
8918,St Mary's Catholic School,"Windhill, Hertfordshire, Bishops Stortford, United Kingdom CM23 2NQ",,,,
8919,Pennine View School,"Old Road, DN123LR, Doncaster, united kingdom .",,,,
8920,Charity Christian Academy,"3706 W. 7th Ave, KS, Hutchinson, Australia 67501",,,,
8921,PENN WOOD PRIMARY & NURSERY SCHOOL,"Penn Road, ., SLOUGH, United Kingdom SL2 1PH",,,,
8922,WESTLAKES ACADEMY,"Main Street, Cumbria, EGREMONT, United Kingdom CA22 2DQ",,,,
8923,Francis Patton Primary School,"191 North Shore Road, Bermuda, Hamilton Parish, United Kingdom CR03",,,,
8924,A to z of learning,"Brook House, Shrewsbury, SHREWSBURY, United Kingdom SY5 0NE",,,,
8925,Sara ter Haar,"., ., ., united kingdom .",,,,
8926,Red House School,"36 The Green, ., Stockton-on-Tees, -1\' TS201D",,,,
8927,Kenmore Park Junior School,"Moorhouse Road, ., Harrow, United Kingdom HA39JA",,,,
8928,Ukiah Independent Study Academy,"1000 Low Gap Road, CA, Ukiah, Australia 94582",,,,
8929,SURREY SQUARE INFANT SCHOOL,"Surrey Square, Greater London, LONDON, United Kingdom SE17 2JY",,,,
8930,THAMES CHRISTIAN COLLEGE,"Wye Street, Greater London, LONDON, United Kingdom SW11 2HB",,,,
8931,Esperance Anglican Community School WA,"5 Griffin St, WA, ESPERANCE, Australia 6450",,,,
8932,Literacy Aotearoa Wellington Inc (a PTE),"220 Willis Street, Wellington, Te Aro, New Zealand 6011",,,,
8933,Hiranandani Upscale School INTL,"5/63, Old Mahabalipuram Road, ACT, Chennai, India, Central African Republic 123",,,,
8934,"The Athena School, Newtown NSW","26 Oxford Street, NSW, NEWTOWN, Australia 2042",,,,
8935,BISHOP CHALLONER SCHOOL,"228 Bromley Road, Kent, BROMLEY, United Kingdom BR2 0BS",,,,
8936,ORMISTON BOLINGBROKE ACADEMY,"Barnfield Avenue, RUNCORN, Murdishaw, United Kingdom WA7 6EP",,,,
8937,The Academy of Central Bedfordshire,"Church Road, Bedfordshire, Stotfold, United Kingdom SG5 4NE",,,,
8938,Flinders Park Primary SA,"70 Holbrooks Road, SA, FLINDERS PARK, Australia 5025",,,,
8939,"St John's Greek Orthodox College, Preston VIC","21-27 Railway Place West, VIC, Preston, China 3072",,,,
8940,"Hunter Christian School, Mayfield NSW","Kerr St, NSW, Mayfield, Australia 2304",,,,
8941,STOCKPORT GRAMMAR SCHOOL,"Buxton Road, ., STOCKPORT, United Kingdom SK2 7AF",,,,
8942,Penrice Academy,"Charlestown Road, PL253NR, Cornwall, United Kingdom .",,,,
8943,Abbey Junior School,"Barclay Rd, West Midlands, Smethwick, United Kingdom B675LT",,,,
8944,Jennifers School,"., ., ., united kingdom .",,,,
8945,Kadimah School,"108 Greys Avenue, Auckland, Newton, New Zealand 1145",,,,
8946,WORTH SCHOOL,"Paddockhurst Road, West Sussex, CRAWLEY, United Kingdom RH10 4SD",,,,
